0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	0	0	1	0	0	2	8	7	2	1	1	2	1	0	0	1	1	1	1	0	1	1	1	1	1	1
-1	0	-1	0	0	0	-1	0	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	0	0	1	1	0	0	0	0	1	0	0	2	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1
-1	0	0	-1	0	-1	-1	0	-1	0	-1	-1	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	2	0
0	0	0	0	0	-1	-1	-1	-2	-2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	0	0	0	-1	0	0	0	-1	-1	-1	0	6	4	2	1	0	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	-2	0	-1	-1
0	0	0	-1	0	-1	-1	-1	0	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	0
0	-1	0	0	0	-1	-1	-1	-1	0	0	0	2	0	0	0	0	0	-1	-1	0	0	0	-1	-1	-1	0	-1	-1	0	-1	0
0	0	0	1	1	0	0	0	0	0	0	1	4	2	1	0	0	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1
0	0	0	0	0	0	1	0	0	0	0	0	2	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	-1	-1	0	0	0	0	0	-1	-1	-1	-3	190	390	263	124	55	24	11	9	4	1	0	-1	-1	-2	-1	0	-1	-1	0	-2
0	0	0	1	0	1	0	1	0	0	0	1	100	169	104	53	25	11	6	3	1	1	0	1	1	0	0	0	0	0	0	0
0	-1	-1	0	0	0	-1	-1	-2	-1	-1	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	-1	-1
0	0	0	0	0	0	0	-1	-1	-2	0	19	248	246	132	60	24	12	4	2	2	1	0	2	0	0	0	-1	0	2	0	0
0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	-1	1	-1	1	-1	1	-1	1	1	1	0	1	1	1
0	0	0	0	-1	-1	-1	-1	-1	0	-1	-1	1	3	0	0	0	0	-1	-1	-1	-1	0	-1	0	0	-1	0	-1	-1	-1	-1
-1	0	0	-1	-1	-1	-1	0	0	0	0	-1	1	1	0	0	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1
0	0	0	0	0	-1	-1	-1	0	-1	-2	194	480	380	200	100	52	24	11	4	4	0	3	1	-1	0	-1	0	-1	0	0	0
0	0	0	0	1	1	1	1	0	0	0	-1	1	1	0	0	0	1	1	1	0	0	0	0	0	-1	1	0	0	0	0	0
