0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-1	0	0	1	0	1	3	2	0	1	0	0	-1	0	0	1	0	0	1	1	0	0	0	0	-1
0	0	-1	-1	-1	0	0	-1	-1	-1	-1	0	-1	0	0	0	-1	-1	-1	0	0	-1	0	-1	0	-1	-1	-1	-1	0	0	-1
0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0
-1	0	0	-1	-1	0	-1	0	-1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-2	-1	-2	-1
0	0	0	1	1	0	1	0	0	0	0	-1	0	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	-1	0	0	1	2	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0
0	0	1	0	1	0	-1	-1	0	0	0	0	-2	443	341	224	114	57	25	11	5	5	4	4	1	0	0	0	0	0	-1	0
0	0	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	0	0	1	1	0	0	0	0	-1	0
0	0	0	0	0	0	0	1	0	0	1	1	2	8	8	4	2	1	1	2	1	1	0	1	1	0	1	1	1	0	0	0
-1	0	1	0	0	0	0	0	1	0	-1	1	0	1	0	1	0	0	-1	0	0	1	0	1	0	0	0	1	0	1	-1	0
0	0	0	0	0	1	0	1	0	1	1	1	0	2	4	3	2	0	0	0	1	0	0	0	1	1	0	0	1	1	0	1
0	-1	-1	0	-1	0	-1	0	-1	0	0	0	-1	0	1	0	0	-1	0	0	-1	-1	-1	0	-1	0	0	-1	0	0	0	-1
1	0	-1	0	1	0	0	0	0	1	0	0	-1	1	1	1	1	0	0	0	-1	0	-1	0	1	-1	0	0	1	0	0	0
1	0	0	0	0	0	0	0	0	1	1	1	1	8	7	3	1	1	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	-1	2	1	1	1	0	0	0	0	0	-1	1	0	1	0	1	0	0	0	-1
0	0	0	0	0	0	1	1	0	1	0	0	-2	120	189	120	57	25	11	6	3	2	3	1	1	1	0	1	0	1	0	0
0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	-1	0	1	0	1	1	1
0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	0	1	0	0	0	0	1	0	1
-1	-1	0	0	0	-1	0	0	-1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	-1	-1	-1	0	-1	-1	-1	-1	0	-1	0	1	0	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	0	0	0	0	0
1	0	0	0	0	1	1	1	0	0	0	1	0	2	3	1	1	1	0	0	0	-1	-1	-1	0	1	0	0	0	0	0	0
0	1	0	0	0	0	0	1	1	0	-1	0	1	6	5	3	2	1	2	1	1	0	1	0	0	1	0	1	0	0	0	0
0	0	0	0	0	-1	0	0	0	0	0	0	-2	129	228	151	78	36	14	8	3	2	2	2	3	0	0	0	-1	-1	0	0
0	-1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	0	-1	1	0	0	0	0	1	0	0
0	1	0	0	0	0	-1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1
0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	1
0	0	0	0	0	0	0	0	2	1	1	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	-1	-1	-1	-1	0	1
-1	0	-1	0	-1	0	-1	-1	-1	0	-1	0	-1	-1	-1	-2	-1	0	0	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1
0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0
1	0	0	-1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1	1	0	0	0	-1	0	0	1	0	0	0	1	0
0	0	-1	-1	-1	-2	-1	-1	0	0	-1	-1	0	2	1	0	0	-1	-1	-1	-1	-2	-1	-2	0	0	-1	-1	-1	-1	-2	-1
1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	1
1	0	0	0	0	0	0	0	0	0	0	1	45	152	112	61	31	15	7	4	1	1	0	0	1	1	0	1	0	0	0	0
0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	-1	1	-1	0	-1	0	0	0	0	1	0	1	0
-1	0	0	0	0	0	0	0	0	0	0	-1	389	288	197	103	52	25	13	6	1	1	0	1	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0	-1	0	0	0	-1	0	0	1	1	1	0	1	0
0	1	0	0	0	1	1	-1	0	0	0	0	5	21	19	10	6	4	2	1	1	1	1	0	0	1	0	0	0	0	1	0
0	-1	0	0	1	0	1	0	0	0	0	0	1	3	3	1	1	1	0	1	0	0	0	1	1	0	0	0	1	1	1	0
0	1	0	0	0	1	1	0	-1	0	1	0	1	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	-1	0
-1	0	0	-1	0	-1	-1	0	-1	0	-1	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	0	-1	0	0	-1	-1	-1	0	0
0	0	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-2	-1	0	-1	-1	-2	-1	0	-1	-1	0	-1	0	-1	-1	-1	-1	-1	0
0	0	0	0	-1	0	-1	0	0	0	0	0	-1	-1	0	0	-1	0	0	0	0	-1	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	0	-1	-1	-1	-1	-1	-1	0	-1	0	0	-1	-1	-1	-1	0	0	0	0	0	0	0	-2	0	-1	-1	-1	0	-1	0	0
0	0	0	1	0	0	1	1	0	0	1	1	5	12	9	5	3	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0
0	-1	0	-1	-1	-2	-1	-1	-1	-1	0	-1	-1	2	2	0	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	-1	-1	-1	-1
0	0	0	1	0	1	1	1	1	1	0	1	0	258	311	182	87	40	21	10	5	2	1	1	1	0	0	0	0	0	-1	0
0	-1	0	0	0	-1	-1	-2	-1	-1	0	-1	-2	0	0	-1	-1	-1	0	-1	-2	-2	-1	-1	0	-1	-1	-1	0	0	-1	0
1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	2	1	0	0	0	1	0	0	0	0	-1	0	0	0	0	0	0
0	0	0	0	-1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0
0	0	0	1	1	0	1	0	0	0	0	1	1	2	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0
-1	0	0	-1	0	0	0	-1	-1	0	-1	-2	-1	-1	-1	-1	0	0	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	-1	0	-1
1	0	0	0	-1	0	0	0	0	1	0	0	0	1	1	0	1	1	0	-1	1	1	0	1	1	0	1	0	1	1	0	-1
-1	-1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	-1	0	0	1	0	0	-1	0	1
0	0	0	0	1	0	0	1	0	0	0	1	0	3	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	-1	0	0
0	0	0	-1	0	0	0	-1	-1	-1	-2	-1	-1	1	2	1	0	0	0	0	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1
0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	1
0	0	1	0	0	0	0	0	0	1	0	1	0	1	2	1	0	0	0	0	0	0	0	-1	-1	0	0	0	-1	1	1	0
0	-1	0	-1	-1	-1	-2	-1	0	0	-1	-1	-1	1	1	1	0	0	-1	0	-1	-1	0	-1	-1	-1	0	-1	-2	-1	-1	-1
-1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1
0	0	-1	0	0	-1	0	-2	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1
0	-1	-1	0	-1	-1	-1	-1	-1	-1	-2	-1	-1	-1	-1	0	-1	-1	-2	-2	-1	-1	0	-1	-1	-1	-1	-2	-1	-1	-1	0
0	0	0	-1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	0	1	0	0	0	0	0
1	0	0	0	0	0	0	1	1	0	0	0	3	8	5	2	1	0	0	0	0	0	0	0	-1	0	0	0	0	0	1	1
0	0	0	0	-1	0	1	1	0	0	0	0	0	1	1	1	1	0	-1	0	0	0	0	0	1	0	0	0	0	1	0	0
0	0	1	0	0	0	1	0	-1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0
0	0	-1	-1	-1	-1	-1	-1	-1	-2	-2	-1	-2	0	1	0	0	-1	-1	-1	-1	-2	-1	-1	-1	-1	-1	0	-1	-1	-1	-1
0	0	0	1	1	0	0	0	1	0	1	1	1	2	2	1	1	1	0	0	0	1	0	0	1	0	1	0	0	-1	0	1
0	0	0	0	-1	0	-1	0	-1	0	0	1	0	1	1	1	1	0	-1	0	0	0	1	0	1	-1	-1	0	1	0	0	0
0	0	1	0	0	0	0	0	0	0	0	-1	329	401	333	181	91	46	23	10	5	2	1	1	1	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	1	0	0	2	3	2	1	0	0	0	0	0	0	0	0	1	0	-1	-1	0	0	0
0	0	0	0	0	0	-1	0	0	0	0	1	1	4	3	1	1	1	1	0	1	0	1	1	0	0	-1	0	0	0	0	0
0	-1	-1	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	1	0	-1	-1	-2	-1	-1	0	-1	-1	0	0	-1	0	0	-1	-1	-1
0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-2	-1	-1	-2	0	-1	-1	-2	-1
0	1	0	0	0	0	0	0	0	0	1	1	0	1	2	2	1	0	0	0	0	0	0	1	0	0	-1	0	0	0	0	0
0	0	0	0	0	-1	-2	-1	-1	-1	-2	-1	-2	0	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
0	0	0	0	0	0	0	0	1	1	0	0	0	3	3	1	0	0	-1	0	0	0	0	-1	0	0	0	1	0	0	0	0
0	0	-1	0	0	0	-1	0	0	0	0	0	266	269	282	159	80	40	18	9	5	4	3	2	1	0	-1	0	0	0	-1	0
0	0	0	1	0	0	1	1	0	1	1	0	48	222	180	94	49	22	9	5	2	0	1	-1	-1	0	0	-1	-1	0	-1	0
0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	1	0	-1	0	0	0	0
0	0	0	0	0	0	0	1	1	0	0	1	-1	77	132	84	43	23	11	5	2	1	1	0	0	1	0	0	0	1	0	0
0	0	0	0	0	0	-1	0	0	0	-1	0	1	41	76	47	25	10	5	3	2	1	1	1	1	0	1	1	0	-1	0	-1
0	0	0	0	1	0	0	0	1	0	0	-1	101	236	169	87	44	21	11	5	2	1	2	1	1	1	0	-1	-1	0	0	-1
1	0	0	0	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	-1	0	0	-1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
-1	0	-1	0	-1	-1	-1	0	-1	-1	-1	-1	-4	444	287	183	92	44	20	11	5	2	1	1	1	0	-1	-1	-1	-1	0	-2
-1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1	1	0	0	-1	0	-1	0	0	-1	0	0	0	0	0	0	0
0	0	1	-1	0	1	0	0	0	1	1	1	1	2	2	1	1	1	0	1	1	0	1	0	0	0	0	0	0	1	1	1
0	0	0	0	0	0	0	0	1	0	1	0	0	2	3	2	1	0	0	0	1	0	0	0	0	1	0	0	0	1	-1	1
0	0	0	0	0	0	0	0	-1	1	0	0	0	1	2	1	0	0	0	0	-1	0	-1	0	0	1	0	0	0	-1	-1	0
0	0	0	1	1	2	1	0	0	1	0	0	0	2	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	5	115	117	72	37	17	7	4	1	4	2	3	1	0	-1	0	0	0	0	0
0	0	0	-1	0	0	0	-1	-1	1	0	0	27	231	203	110	55	24	12	7	2	1	0	0	-1	0	0	0	1	0	0	0
0	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1
-1	-1	0	0	-1	0	0	-1	-1	-1	-1	-1	0	1	0	0	-1	-1	0	-1	-2	-1	-1	-1	-1	-1	-1	-2	-1	-2	-1	-1
0	0	0	0	0	1	0	0	0	0	1	1	0	-1	0	0	0	0	0	-1	0	0	1	0	1	1	0	0	0	-1	-1	0
-1	0	0	0	-2	-1	-1	0	-1	-1	-2	-1	-1	13	17	9	4	1	0	0	-1	-1	-1	-1	-1	-1	-1	-2	-1	-1	-1	-1
-1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
-1	0	0	-1	-1	-1	0	-1	-1	-1	0	-1	255	245	291	158	77	38	17	7	4	2	3	1	0	-1	-1	0	-1	-1	-1	-1
0	1	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	-1	0	0
