9	6	3	1	0	0	0	0	0	15	1	0	5	0	0	0	2	2	1	0	0	0	1	1	5	0	3	0	0	5	0	8	0	0	0	0	0	0	2	2	9	0	0	0	0	0	1	6	0	0	4	6	0	0	2	0	1	0	0	0	0	1	2	3	2	0	0	3	0	0	7	0	0	1	2	1	0	0	0	0	1	2	2	1	0	0	1	2	0	9	0	3	3	0	9	0	0	0	0	1	1	0	0	0	2	2	1	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	3	2	1	1	0	0	0	0	1	2	3	0	0	0	0	0	1	1	1	0	1	1	2	2	1	1	0	1	1	2	2	2	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	1	1	8	4	0	0	0	3	1	0	2	0	0	1	0	0	0	6	1	0	0	0	0	0	0	0	0	3	5	0	0	7	3	0	2	2	1	0	0	0	1	1	0	2	0	3	8	1	0	0	2	0	0	0	0	0	5	13
1	1	1	2	5	6	7	7	1	0	0	2	6	10	0	0	2	1	1	0	0	1	1	2	0	10	15	0	0	11	5	0	0	0	0	0	0	0	1	2	0	4	14	8	0	0	0	0	6	8	1	0	0	8	6	0	1	0	0	0	0	1	2	3	5	0	0	2	1	3	3	0	4	1	0	0	2	3	1	0	0	1	2	1	0	0	1	3	0	3	0	2	2	0	3	0	0	0	1	1	1	1	0	0	1	1	0	0	0	1	2	2	1	1	2	2	1	0	0	0	3	1	0	1	2	3	1	0	1	0	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	1	1	2	2	1	1	0	1	1	1	2	1	1	1	0	2	1	1	0	0	1	1	2	0	0	0	1	2	3	3	3	1	1	0	0	1	1	1	1	0	2	4	3	0	0	0	1	2	1	1	0	0	1	1	2	0	0	4	12	7	0	0	4	0	0	2	1	6	10	0	0	0	0	0	0	0	1	2	2	0	0	0	12	13	0	0	0	2	1	1	0	0	1	1	2	4	0	0	5	1	0	1	22	1	0	2	4	2	0	1	7
0	0	1	1	1	1	1	0	19	0	26	0	0	12	0	3	2	1	1	0	0	1	2	2	6	3	0	1	1	0	4	8	0	0	0	0	0	1	1	2	2	1	0	0	0	5	12	16	0	6	6	0	2	1	0	1	1	0	0	0	0	1	2	3	3	4	0	0	9	8	0	0	6	1	0	0	6	8	4	0	0	0	1	1	0	0	2	5	6	0	2	3	3	2	0	6	1	1	2	2	2	2	1	1	0	0	0	0	1	2	3	4	2	2	3	3	3	2	1	0	6	4	3	2	3	3	1	0	1	0	0	0	0	1	2	3	1	1	0	0	0	0	0	0	0	1	1	2	2	1	1	0	1	1	1	1	1	1	1	1	4	3	3	2	2	3	3	4	1	1	2	2	3	4	4	4	1	1	0	0	1	2	4	5	0	0	3	4	2	1	2	4	2	1	1	0	0	1	2	2	18	8	3	3	0	0	0	10	13	13	10	2	0	0	1	4	0	0	0	0	1	3	5	6	9	16	0	0	0	0	14	4	2	1	1	0	0	1	2	2	7	5	6	1	0	4	5	0	1	1	4	8	6	0	0	0
0	0	1	1	0	0	0	0	0	0	19	2	0	15	0	0	1	1	0	0	0	1	2	3	0	1	15	9	9	15	2	0	1	1	0	0	0	1	1	2	8	0	0	1	4	0	0	5	7	5	0	5	9	0	0	11	1	0	0	0	0	1	2	3	0	8	1	0	12	8	0	7	5	1	0	0	5	6	4	0	0	0	1	0	0	1	3	6	11	0	8	5	5	8	0	11	1	2	2	3	3	2	2	1	0	0	0	0	1	2	4	4	2	3	3	4	4	3	2	2	6	4	2	2	3	3	1	0	1	0	0	0	0	1	2	3	4	3	3	2	2	1	1	0	0	1	1	2	2	1	1	0	1	1	0	0	1	1	2	2	4	4	3	3	3	3	4	4	5	5	4	3	2	1	0	0	2	1	0	0	1	4	7	9	2	3	4	5	6	4	2	0	1	1	0	0	0	1	2	3	0	0	0	0	3	5	8	10	0	0	0	13	11	0	0	6	0	0	0	0	1	3	4	5	0	3	4	1	2	5	1	0	1	1	0	0	0	1	2	3	4	2	6	4	0	8	8	0	2	2	4	8	7	1	0	0
0	0	3	4	3	3	6	8	11	7	0	2	22	6	0	5	0	0	0	0	0	1	2	3	22	0	6	0	0	0	0	11	2	2	1	0	0	1	1	2	4	0	0	1	1	0	5	14	17	4	0	0	6	3	0	2	1	0	0	0	0	1	2	3	0	10	7	2	9	3	0	10	1	1	2	2	1	1	2	2	0	0	1	0	0	1	3	6	10	0	9	4	4	9	0	10	1	2	2	3	3	2	2	1	0	0	0	0	1	2	4	4	2	3	4	4	4	4	3	3	3	1	0	1	2	3	2	0	1	0	0	0	0	1	2	3	6	6	5	5	4	3	3	3	0	1	1	2	2	1	1	0	1	0	0	0	0	1	3	3	3	3	2	2	2	2	3	3	5	4	3	2	1	0	0	0	2	1	0	0	2	5	8	10	13	8	4	5	8	7	0	0	0	0	0	0	0	1	2	3	5	16	18	6	0	2	4	1	20	7	0	5	10	5	0	0	0	0	0	0	0	1	2	2	18	0	12	11	12	12	0	11	0	0	0	0	0	1	2	3	0	0	0	7	3	0	7	23	5	2	2	5	5	2	1	4
0	2	4	3	0	0	4	7	1	24	4	0	0	0	4	6	0	0	0	0	1	2	3	4	5	0	13	9	9	14	0	5	3	3	2	1	1	1	1	2	2	2	0	0	0	9	3	0	0	0	6	7	0	3	6	0	1	0	0	0	0	1	2	3	4	11	9	5	5	1	0	7	1	3	4	3	0	0	0	2	0	0	1	1	0	0	2	5	3	0	5	1	1	5	0	3	1	1	2	2	2	2	1	1	0	0	0	0	1	2	3	4	1	2	3	4	4	4	3	3	2	1	0	1	2	3	2	1	1	0	0	0	0	1	2	3	6	5	5	5	5	5	4	4	0	1	1	2	2	1	1	0	1	0	0	0	0	1	3	5	3	2	2	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	0	1	2	4	7	8	4	0	0	0	3	6	2	0	0	0	0	0	1	2	3	4	0	0	0	0	7	16	9	0	0	5	5	0	0	1	6	2	0	0	0	0	0	0	1	2	0	0	8	0	0	7	0	0	0	0	0	0	1	2	3	4	0	9	1	0	6	11	0	0	9	3	0	3	4	2	3	5
2	4	4	1	0	0	1	6	7	0	5	9	0	5	6	0	0	0	0	0	1	2	3	4	0	9	0	1	2	0	11	0	4	3	2	1	1	1	1	1	0	0	0	5	3	0	2	13	35	0	7	21	0	0	5	0	1	0	0	0	0	1	2	3	12	5	5	6	4	8	12	7	6	5	4	3	2	2	0	0	0	1	2	1	0	0	1	3	0	10	4	1	1	4	10	0	0	0	1	1	1	1	0	0	1	1	0	0	0	1	2	2	0	1	2	3	3	3	3	3	6	4	2	2	3	3	1	0	1	0	0	0	0	1	2	3	3	3	3	3	4	4	4	4	0	1	1	2	2	1	1	0	1	0	0	0	0	1	4	5	3	2	2	1	1	2	2	3	3	3	3	3	3	2	2	2	0	0	1	2	3	4	5	5	9	8	6	3	1	1	2	3	0	0	0	0	1	2	3	4	13	7	7	12	8	0	0	8	8	0	0	2	5	1	0	2	0	0	0	0	1	3	4	5	21	16	0	17	17	0	11	12	0	0	0	0	1	2	3	4	0	22	5	0	12	12	0	15	11	5	2	4	5	2	1	2
0	1	3	2	1	5	13	21	195	10	0	23	4	3	0	6	0	0	0	0	1	2	3	4	30	17	61	255	252	46	0	4	4	4	3	1	1	1	1	1	8	0	0	11	0	1	110	243	182	41	0	10	5	0	6	0	1	0	0	0	0	1	2	3	14	0	0	6	6	18	25	11	12	7	2	2	6	6	1	0	1	2	2	1	0	0	1	2	0	20	5	5	5	5	20	0	0	0	0	1	1	0	0	0	2	2	1	0	0	0	1	1	0	0	1	2	3	3	3	3	10	7	5	4	4	3	1	0	1	0	0	0	0	1	2	3	0	1	1	2	2	3	3	4	0	1	1	2	2	1	1	0	1	0	0	0	0	1	4	6	4	3	3	2	2	3	3	4	8	8	7	5	3	2	0	0	0	0	1	2	3	3	3	3	42	43	37	23	6	0	0	0	0	0	0	0	1	2	3	4	0	0	1	0	0	23	138	255	231	109	10	3	15	0	0	4	0	0	0	1	3	6	8	9	0	10	54	250	250	52	5	0	0	0	0	0	1	2	3	4	3	1	0	15	20	0	20	160	13	7	4	6	6	2	0	0
2	0	17	0	12	0	0	219	231	255	0	4	0	10	0	6	0	0	0	0	0	0	1	3	0	4	170	246	247	248	89	60	2	0	11	4	0	10	6	0	0	0	0	8	2	0	252	255	255	248	148	8	5	12	0	5	5	5	0	0	0	9	7	0	0	34	5	18	255	255	230	255	230	137	0	5	20	0	15	0	1	0	0	4	2	0	2	11	36	167	249	255	245	253	144	32	0	9	9	6	0	0	4	0	0	0	0	0	1	2	4	4	18	57	140	243	254	223	53	0	0	2	3	3	3	4	3	0	0	0	0	0	0	2	5	5	18	26	194	170	255	177	40	5	2	3	3	3	3	2	1	0	7	0	9	15	0	0	14	0	29	151	244	255	245	250	153	29	2	4	2	0	1	6	5	0	15	0	7	0	5	0	144	250	239	255	255	234	47	5	0	0	0	0	15	0	0	20	0	5	0	15	18	6	15	187	250	255	255	238	53	9	24	0	11	0	0	0	5	0	0	10	0	20	0	104	255	249	250	229	7	0	1	0	0	0	0	1	2	3	6	8	0	10	3	30	248	245	249	17	3	0	20	16	0	6
3	0	16	0	0	13	2	21	255	236	255	0	11	0	4	0	0	1	2	1	0	0	2	4	0	18	0	13	255	255	255	128	26	10	0	0	31	0	2	0	9	0	11	4	0	0	42	53	238	255	247	255	38	6	11	0	0	0	0	0	0	2	1	0	14	0	6	5	0	166	255	244	255	207	98	9	0	1	3	0	0	0	2	2	1	0	2	7	0	51	255	236	254	255	248	96	11	7	0	0	2	3	5	0	0	0	0	0	1	2	3	4	45	161	255	255	237	255	237	85	3	4	4	3	3	3	1	0	0	0	0	0	0	4	7	9	34	254	255	249	243	248	185	36	2	2	3	3	2	2	1	0	0	3	0	0	0	0	0	7	109	247	249	241	255	255	137	5	1	3	2	0	0	4	3	0	0	10	0	6	33	74	237	237	252	251	209	42	4	0	17	1	3	0	4	4	0	0	0	1	8	0	0	62	209	255	255	244	45	58	0	0	12	0	7	9	10	0	0	5	6	0	10	7	210	235	247	255	9	9	0	10	1	0	0	0	0	1	2	3	21	0	9	0	37	240	255	255	14	0	16	11	0	17	4	0
