0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	-1	0	0	3	3	1	0	-1	-1	-1	-1	-1	1	1	0	0	-1	0	0	0	0	0
0	0	-1	-1	0	-1	0	0	0	0	0	0	16	221	201	102	50	23	13	7	2	1	1	0	-1	0	0	-1	0	-1	-1	0
-1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	-1	0	0
0	-1	0	1	0	0	0	-1	1	0	0	0	0	-1	0	0	0	0	0	0	-1	0	1	1	1	0	0	0	0	-1	0	0
0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	-1	0	0	-1	-1	0
0	0	1	0	1	0	1	1	1	1	1	1	1	3	2	2	1	0	1	1	1	1	0	0	2	2	1	1	1	1	1	1
0	-1	-1	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	-1	-1	-1	-1	-1	0	-1	1	0	0	0	1	0
0	0	-1	0	0	0	0	0	-1	0	0	-1	-1	-1	0	-1	0	0	0	-1	-1	0	1	0	0	0	0	0	-1	1	0	-1
0	0	0	0	1	0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	-1	0	0	0
-1	-1	0	0	-1	0	-1	-1	-1	-1	-1	-1	0	6	6	2	1	-1	0	-1	-1	0	-1	-1	-1	0	-1	-2	-1	-1	-1	-1
0	0	0	0	0	1	0	0	1	0	-1	0	1	0	-1	0	-1	0	1	1	-1	0	0	0	0	0	0	1	1	0	0	0
0	0	0	-1	0	0	0	0	0	-1	0	-1	-1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	-1	0	-1
-1	-1	0	0	-1	-1	-1	-1	-2	-1	-2	-2	-1	1	1	0	-1	-1	-2	-2	-1	-1	-1	-1	-1	-1	-2	-1	-1	-2	-1	-2
0	0	0	0	0	0	-1	0	1	0	0	0	0	1	1	0	0	-1	0	0	1	0	0	0	-1	0	0	1	0	0	0	0
0	-1	-1	0	0	0	-1	-1	-1	0	0	0	-1	1	1	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	-1	-1	0
0	0	0	-1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0
-1	-1	0	0	-1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	-1	-1	0	0	0	0	0	0	0	0	-1	1	0
1	0	0	0	0	1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	1	1	0	0	0	1	0	0	0
1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	-1	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0
-1	0	0	0	-1	1	0	0	0	0	0	0	0	3	2	1	1	-1	0	0	-1	0	0	0	1	0	1	0	0	0	0	0
0	1	0	0	0	0	0	0	0	-1	0	0	27	419	433	233	116	54	24	12	6	3	6	3	1	0	0	0	1	0	-1	0
0	0	0	0	0	-1	0	0	-1	0	0	0	1	7	5	3	2	1	0	-1	-1	0	0	0	1	0	0	0	-1	0	0	0
0	0	0	0	0	0	0	-1	-1	0	0	0	0	1	2	1	0	0	0	-1	0	0	-1	0	0	0	-1	-1	0	0	0	-1
0	0	-1	0	0	0	0	0	0	0	0	1	1	3	2	2	0	-1	-1	0	1	0	0	-1	0	1	0	-1	0	0	-1	0
0	0	0	-1	0	0	0	0	-1	0	0	0	0	7	6	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	-1	-1	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0	0	0	1
0	0	1	0	-1	0	0	0	0	1	0	0	0	2	3	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0
0	0	0	1	0	1	1	0	-1	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0
0	-1	-1	0	0	-1	-1	-1	0	0	0	0	0	7	13	9	5	2	1	0	0	1	0	0	0	0	0	0	0	0	0	-1
-1	0	0	0	-1	-1	0	0	0	1	0	0	-1	3	8	5	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	-1
-1	-1	0	0	0	0	0	0	0	1	0	-1	-1	2	1	1	0	0	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0
0	0	0	-1	0	-1	0	0	-1	0	0	0	0	5	4	2	1	-1	-1	0	0	0	0	0	0	0	0	0	-1	0	0	0
0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0
-1	0	-1	0	0	-1	0	0	-1	1	0	0	0	1	1	1	0	-1	0	0	-1	0	-1	0	0	0	0	-1	0	0	0	0
0	0	0	0	0	0	1	0	0	0	-1	-1	1	2	1	0	0	1	1	0	0	-1	0	0	-1	0	0	0	0	-1	-1	0
0	0	1	0	1	0	0	0	0	0	0	-1	0	1	0	0	-1	-1	0	0	0	0	-1	-1	0	0	-1	0	-1	0	0	0
0	1	0	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	-1	0
0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
-1	-1	0	0	-2	-2	-1	-1	-1	-1	-1	0	-2	2	1	0	-1	0	-1	-1	-2	-1	-1	-1	0	-1	-1	-1	-1	-1	0	-1
0	0	0	0	0	0	-1	0	0	1	0	0	-1	0	0	1	1	0	1	-1	0	-1	0	0	0	0	0	0	0	-1	0	0
1	0	0	0	0	0	1	0	-1	0	-1	0	1	0	1	0	0	-1	0	-1	0	0	-1	-1	0	0	1	0	0	0	0	0
0	0	-1	0	-1	0	-1	-1	-1	-2	-1	-1	-1	-1	-1	0	-1	-1	0	0	-1	-1	-1	-1	-2	-1	-2	-1	-1	-1	-2	-1
0	0	0	1	0	0	0	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	0	0	0
0	1	0	0	0	0	1	0	-1	1	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0
0	0	0	0	0	0	1	1	0	0	0	-1	0	3	3	1	1	0	0	0	0	0	0	0	0	0	-1	0	0	-1	0	0
0	-1	-1	0	-2	-2	-2	-1	-1	-1	-1	-1	-2	1	2	0	-1	-1	-1	-2	-1	-2	-1	-2	-1	-1	-2	-1	-1	-1	-1	-1
0	-1	0	0	0	-1	0	0	0	1	0	1	0	1	1	0	0	-1	0	0	0	0	0	-1	-1	0	0	0	0	1	1	1
0	-1	0	0	0	0	-1	0	0	0	-1	0	21	299	272	149	75	34	17	8	3	2	0	1	0	-1	0	0	1	0	0	1
0	0	-1	0	1	0	0	0	-1	0	-1	0	0	0	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	1	1	0	0
0	-1	0	0	-1	-1	0	1	1	0	0	0	55	141	96	54	26	11	4	2	1	1	0	0	1	0	-1	1	2	1	0	0
0	0	0	1	1	1	1	1	0	0	0	1	1	1	2	1	0	0	0	1	1	2	1	0	0	2	1	0	0	1	1	1
0	0	0	0	1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-1	0	-1	0	0	0	0	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	-1	0
0	0	0	0	-1	0	0	0	0	1	0	0	1	1	1	0	0	-1	0	0	0	1	0	-1	0	0	0	0	0	0	-1	-1
-1	0	0	0	0	0	0	-1	1	0	-1	0	-1	1	3	1	1	0	0	0	0	0	-1	-1	0	0	0	-1	-1	0	0	0
0	0	0	1	0	0	0	-1	-1	0	0	0	-1	60	83	49	23	9	4	2	0	0	0	1	0	0	0	0	0	0	0	0
0	-1	-1	0	1	0	1	0	0	0	-1	0	0	2	1	0	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0
0	0	0	-1	1	1	0	0	-1	0	0	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0
-1	0	1	0	1	1	1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	-1	-1	-1	0
0	1	-1	0	0	-1	-1	0	1	0	-1	0	1	6	5	3	1	1	1	0	0	0	0	0	1	-1	0	0	0	-1	-1	-1
0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0
0	0	0	0	0	0	0	1	0	0	0	0	0	5	7	3	1	1	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0
0	0	0	0	0	0	-1	0	0	1	0	0	0	1	0	-1	-1	0	0	0	-1	0	-1	0	-1	0	0	0	0	1	0	-1
0	0	0	0	0	0	0	0	1	0	-1	-1	11	241	242	138	69	33	17	7	2	2	3	2	1	-1	0	0	-1	0	0	-1
0	0	0	1	1	0	0	1	1	1	0	0	0	0	-1	1	1	0	-1	0	0	1	0	1	1	0	0	0	0	0	0	0
-1	-1	0	1	0	0	0	0	0	0	0	0	5	213	222	126	66	30	13	7	4	2	1	0	-1	1	2	1	-1	0	-1	0
-1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	-1	-1	0	0	0	0	-1	-1	0	-1	-1	-1	0	0
0	0	0	0	0	1	1	0	0	0	1	0	-1	211	276	166	83	44	22	9	5	3	2	1	0	1	1	0	0	0	0	0
0	0	0	0	1	0	-1	0	0	0	0	1	0	1	2	1	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	0
1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	1	0	0	0	0	-1	0	0	0	-1	0	-1	-1	0	0	0
0	0	0	0	-1	0	0	0	1	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	-1	0
0	0	-1	0	0	0	0	0	0	0	0	0	12	215	210	115	54	25	14	7	3	2	0	0	-1	-1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	0	-1	1	3	1	0	0	0	0	0	0	1	0	0
0	0	-1	0	-1	0	0	-1	-1	0	0	1	1	2	2	1	0	0	0	0	-1	-1	0	0	0	0	0	-1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	0	0
-1	0	0	1	0	-1	-1	-1	-1	0	0	-1	0	2	1	0	0	0	-1	-1	-1	-1	0	1	0	-1	0	0	0	0	0	0
-1	0	0	0	1	1	0	0	0	0	0	0	-1	1	0	0	0	1	0	0	-1	-1	-1	0	-1	0	0	0	0	0	0	1
-1	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	1	0	0	0	0	1	1	0	-1	0	0	-1	0	0	0
0	0	0	0	0	0	-1	0	0	0	1	0	0	0	2	1	0	1	0	0	0	-1	0	0	0	0	0	-1	-1	-1	0	0
0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	-1	-1	-1
0	1	0	0	0	-1	-1	0	0	0	0	1	0	1	1	1	0	0	0	0	-1	0	1	0	0	0	-1	0	0	-1	0	-1
-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	1	1	0	0	0	-1	-1	-1	0	-1	0	0	0	0	0	-1	0	0	0
0	-1	0	0	0	0	0	0	0	-1	0	-1	0	6	9	5	2	1	1	0	0	0	0	1	1	0	-1	-1	0	1	0	0
0	-1	0	0	0	-1	0	0	0	0	0	0	1	2	2	1	1	0	-1	0	-1	0	-1	-1	-1	0	-1	-1	0	0	0	0
0	0	0	0	1	0	0	1	0	0	1	1	1	3	3	1	1	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	-1	-1	2	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0	0	-1	-1	0	1	0	0	0	0	0	0	0	2	3	1	0	-1	0	0	1	-1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	-1	0	0	0	0	2	1	0	0	0	-1	-1	-1	0	0	1	0	0	0	0	0	1	-1	0
0	1	0	0	0	0	1	0	0	0	-1	0	0	2	1	1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	-1	0	0	0	-1	0	-1	0	0	1	1	0	-1	0	0	0	-1	-1	0	-1	0	0	0	0	0	0	0
1	0	0	0	0	1	1	0	1	0	0	1	1	2	3	2	1	0	1	1	1	0	1	1	1	1	0	0	0	0	1	0
-1	1	0	0	-1	0	0	0	0	0	0	0	-1	4	7	4	3	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0
-1	0	0	1	0	0	0	0	0	1	0	0	0	3	1	1	0	-1	0	-1	0	0	0	0	-1	-1	0	0	0	0	0	-1
0	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1
0	0	-1	0	-1	0	0	-1	0	-1	-1	0	0	-1	0	0	-1	0	0	0	-1	0	-1	-1	-1	0	0	0	0	0	-1	0
1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	2	1	1	2	0	1	0	0	0	1
-1	0	0	0	0	0	0	0	1	0	0	0	0	2	2	1	1	0	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	0	-1	-1
0	0	0	0	1	0	0	0	0	-1	0	-1	0	3	3	1	0	-1	0	0	0	1	0	0	-1	0	0	1	0	0	0	0
